Asset,Date,Open,High,Low,Close,Adj Close,Volume
BTC,2022-08-28,"20,024.36","20,137.88","19,880.16","19,998.09","19,998.09","24,457,920,512"
BTC,2022-08-27,"20,262.48","20,340.78","19,890.52","20,041.74","20,041.74","30,116,729,776"
BTC,2022-08-26,"21,596.09","21,804.91","20,199.48","20,260.02","20,260.02","42,326,789,564"
BTC,2022-08-25,"21,395.46","21,789.64","21,362.44","21,600.90","21,600.90","31,028,679,593"
BTC,2022-08-24,"21,526.46","21,783.08","21,195.01","21,395.02","21,395.02","31,962,253,368"
BTC,2022-08-23,"21,401.04","21,646.20","20,955.14","21,528.09","21,528.09","31,878,280,659"
BTC,2022-08-22,"21,531.46","21,531.46","20,939.18","21,398.91","21,398.91","31,666,498,758"
ETH,2022-08-28,"1,489.46","1,505.79","1,465.73","1,483.39","1,483.39","12,774,429,696"
ETH,2022-08-27,"1,508.16","1,517.15","1,454.28","1,491.40","1,491.40","18,120,831,899"
ETH,2022-08-26,"1,696.32","1,698.56","1,498.77","1,507.78","1,507.78","26,713,710,143"
ETH,2022-08-25,"1,657.34","1,718.18","1,656.86","1,696.46","1,696.46","14,818,795,695"
ETH,2022-08-24,"1,662.70","1,686.56","1,610.10","1,657.06","1,657.06","16,780,932,907"
ETH,2022-08-23,"1,622.94","1,666.68","1,569.43","1,662.77","1,662.77","18,322,041,914"
ETH,2022-08-22,"1,619.17","1,622.78","1,535.01","1,622.51","1,622.51","18,557,078,599"
USDT,2022-08-28,1.0000,1.0001,1.0000,1.0000,1.0000,"33,728,837,632"
USDT,2022-08-27,1.0001,1.0001,1.0000,1.0000,1.0000,"43,316,381,517"
USDT,2022-08-26,1.0001,1.0001,1.0000,1.0000,1.0000,"62,406,193,046"
USDT,2022-08-25,1.0000,1.0001,1.0000,1.0001,1.0001,"45,854,093,190"
USDT,2022-08-24,1.0000,1.0001,1.0000,1.0000,1.0000,"48,708,536,003"
USDT,2022-08-23,1.0000,1.0000,0.9999,1.0000,1.0000,"52,978,066,914"
USDT,2022-08-22,1.0000,1.0001,0.9999,1.0000,1.0000,"51,710,064,329"
USDC,2022-08-28,1.000043,1.000240,0.999808,0.999948,0.999948,"6,382,658,048"
USDC,2022-08-27,0.999921,1.000350,0.999701,1.000009,1.000009,"12,367,955,268"
USDC,2022-08-26,0.999979,1.000318,0.999549,0.999974,0.999974,"9,023,777,773"
USDC,2022-08-25,0.999921,1.000195,0.999671,0.999960,0.999960,"7,247,298,408"
USDC,2022-08-24,0.999999,1.000239,0.999647,0.999861,0.999861,"7,342,467,396"
USDC,2022-08-23,1.000136,1.000395,0.999705,0.999982,0.999982,"5,446,317,941"
USDC,2022-08-22,1.000114,1.000364,0.999764,1.000138,1.000138,"5,446,317,941"
BNB,2022-08-28,277.55,283.49,276.52,280.77,280.77,"776,752,896"
BNB,2022-08-27,279.57,283.85,274.54,277.80,277.80,"962,669,292"
BNB,2022-08-26,301.56,301.56,277.85,279.60,279.60,"1,210,077,085"
BNB,2022-08-25,296.49,306.14,296.20,301.58,301.58,"973,529,233"
BNB,2022-08-24,299.02,299.96,294.71,296.45,296.45,"935,405,757"
BNB,2022-08-23,300.57,301.20,294.32,299.03,299.03,"1,034,959,891"
BNB,2022-08-22,302.03,303.82,289.31,300.56,300.56,"1,463,703,478"
XRP,2022-08-28,0.334971,0.337156,0.333025,0.335088,0.335088,"542,151,232"
XRP,2022-08-27,0.338433,0.340249,0.330427,0.335347,0.335347,"920,820,399"
XRP,2022-08-26,0.349464,0.369568,0.333939,0.338370,0.338370,"1,653,482,688"
XRP,2022-08-25,0.346179,0.351366,0.344279,0.349497,0.349497,"970,585,823"
XRP,2022-08-24,0.347074,0.352136,0.339634,0.346145,0.346145,"957,472,562"
XRP,2022-08-23,0.344734,0.347691,0.333957,0.347092,0.347092,"930,696,331"
XRP,2022-08-22,0.345282,0.345282,0.332524,0.344721,0.344721,"1,001,511,240"
ADA,2022-08-28,0.449130,0.453335,0.440244,0.445252,0.445252,"483,289,696"
ADA,2022-08-27,0.431039,0.450795,0.428077,0.449703,0.449703,"733,099,946"
ADA,2022-08-26,0.464959,0.481639,0.428157,0.430863,0.430863,"1,299,179,883"
ADA,2022-08-25,0.458108,0.473415,0.458041,0.464999,0.464999,"525,337,287"
ADA,2022-08-24,0.465182,0.466601,0.454518,0.458109,0.458109,"494,717,036"
ADA,2022-08-23,0.461483,0.468810,0.447805,0.465207,0.465207,"562,953,519"
ADA,2022-08-22,0.463536,0.463536,0.440015,0.461446,0.461446,"722,091,304"
BUSD,2022-08-28,1.0003,1.0007,0.9998,1.0003,1.0003,"3,611,835,904"
BUSD,2022-08-27,1.0000,1.0007,0.9995,1.0002,1.0002,"5,418,792,299"
BUSD,2022-08-26,1.0002,1.0009,0.9997,1.0001,1.0001,"10,264,830,869"
BUSD,2022-08-25,1.0001,1.0007,0.9995,1.0002,1.0002,"4,230,243,446"
BUSD,2022-08-24,0.9999,1.0010,0.9995,1.0001,1.0001,"4,859,837,991"
BUSD,2022-08-23,1.0003,1.0008,0.9995,0.9998,0.9998,"4,782,594,109"
BUSD,2022-08-22,1.0000,1.0008,0.9995,1.0003,1.0003,"4,859,670,365"
SOL,2022-08-28,31.49,32.10,31.26,31.80,31.80,"526,069,760"
SOL,2022-08-27,31.71,32.21,30.95,31.54,31.54,"764,882,265"
SOL,2022-08-26,35.31,35.58,31.50,31.73,31.73,"1,315,871,629"
SOL,2022-08-25,34.96,36.42,34.93,35.32,35.32,"828,503,624"
SOL,2022-08-24,35.65,36.29,34.43,34.96,34.96,"946,325,778"
SOL,2022-08-23,35.48,36.05,34.31,35.65,35.65,"854,779,221"
SOL,2022-08-22,36.53,36.53,33.90,35.47,35.47,"1,139,846,770"
DOT,2022-08-28,7.0317,7.1432,6.9826,7.0712,7.0712,"229,168,224"
DOT,2022-08-27,6.9239,7.0860,6.8358,7.0487,7.0487,"309,589,522"
DOT,2022-08-26,7.5859,7.6514,6.8919,6.9240,6.9240,"409,439,777"
DOT,2022-08-25,7.5728,7.7431,7.4866,7.5872,7.5872,"260,711,829"
DOT,2022-08-24,7.6383,7.7313,7.4414,7.5724,7.5724,"301,128,081"
DOT,2022-08-23,7.4034,7.6968,7.2047,7.6384,7.6384,"357,178,869"
DOT,2022-08-22,7.4375,7.4388,7.0220,7.4020,7.4020,"321,523,178"
DOGE,2022-08-28,0.063535,0.064246,0.063191,0.063835,0.063835,"281,012,192"
DOGE,2022-08-27,0.063571,0.064065,0.062607,0.063587,0.063587,"380,887,727"
DOGE,2022-08-26,0.069082,0.069296,0.063254,0.063572,0.063572,"620,512,451"
DOGE,2022-08-25,0.067991,0.071579,0.067957,0.069094,0.069094,"469,798,193"
DOGE,2022-08-24,0.068771,0.069415,0.067298,0.067990,0.067990,"345,474,347"
DOGE,2022-08-23,0.068395,0.069169,0.067213,0.068770,0.068770,"335,476,543"
DOGE,2022-08-22,0.069441,0.069489,0.065606,0.068391,0.068391,"453,413,439"
AVAX,2022-08-28,20.00,20.36,19.69,19.97,19.97,"284,705,856"
AVAX,2022-08-27,20.60,20.86,19.87,20.08,20.08,"351,975,085"
AVAX,2022-08-26,23.01,23.17,20.43,20.60,20.60,"530,798,722"
AVAX,2022-08-25,23.03,23.63,22.75,23.02,23.02,"325,764,518"
AVAX,2022-08-24,23.52,23.58,22.86,23.02,23.02,"365,514,547"
AVAX,2022-08-23,22.58,23.65,21.88,23.52,23.52,"438,836,084"
AVAX,2022-08-22,22.97,22.98,21.69,22.58,22.58,"512,194,711"
MATIC,2022-08-28,0.804189,0.829578,0.801009,0.818567,0.818567,"410,672,640"
MATIC,2022-08-27,0.763835,0.811241,0.758536,0.805348,0.805348,"494,847,400"
MATIC,2022-08-26,0.818719,0.837818,0.758966,0.763723,0.763723,"598,910,538"
MATIC,2022-08-25,0.813656,0.831279,0.808662,0.818728,0.818728,"287,070,102"
MATIC,2022-08-24,0.831757,0.839009,0.804410,0.813591,0.813591,"322,771,599"
MATIC,2022-08-23,0.810358,0.834823,0.794125,0.831794,0.831794,"381,832,173"
MATIC,2022-08-22,0.820202,0.821339,0.772619,0.810341,0.810341,"393,663,565"
DAI,2022-08-28,1.000234,1.000686,0.997604,0.999566,0.999566,"322,503,456"
DAI,2022-08-27,0.999481,1.000798,0.997376,1.000157,1.000157,"457,308,374"
DAI,2022-08-26,1.000266,1.001133,0.998028,0.999350,0.999350,"562,172,158"
DAI,2022-08-25,0.999500,1.001022,0.999090,1.000224,1.000224,"298,166,577"
DAI,2022-08-24,0.999874,1.000795,0.998690,0.999498,0.999498,"415,089,299"
DAI,2022-08-23,1.000364,1.001247,0.998638,0.999896,0.999896,"475,977,728"
DAI,2022-08-22,0.999889,1.001377,0.997667,1.000294,1.000294,"490,923,610"
SHIB,2022-08-28,0.000012,0.000012,0.000012,0.000012,0.000012,"319,720,800"
SHIB,2022-08-27,0.000012,0.000013,0.000012,0.000012,0.000012,"437,249,950"
SHIB,2022-08-26,0.000014,0.000014,0.000012,0.000012,0.000012,"819,192,697"
SHIB,2022-08-25,0.000013,0.000015,0.000013,0.000014,0.000014,"959,400,151"
SHIB,2022-08-24,0.000013,0.000013,0.000013,0.000013,0.000013,"397,540,278"
SHIB,2022-08-23,0.000013,0.000013,0.000013,0.000013,0.000013,"401,297,299"
SHIB,2022-08-22,0.000013,0.000013,0.000013,0.000013,0.000013,"447,215,233"
UNI,2022-08-28,0.000100,0.000101,0.000099,0.000100,0.000100,1
UNI,2022-08-27,0.000101,0.000102,0.000099,0.000100,0.000100,1
UNI,2022-08-26,0.000108,0.000109,0.000101,0.000101,0.000101,1
UNI,2022-08-25,0.000107,0.000109,0.000107,0.000108,0.000108,1
UNI,2022-08-24,0.000108,0.000109,0.000106,0.000107,0.000107,1
UNI,2022-08-23,0.000107,0.000108,0.000105,0.000108,0.000108,1
UNI,2022-08-22,0.000108,0.000108,0.000105,0.000107,0.000107,1
TRX,2022-08-28,0.062824,0.063117,0.062438,0.062496,0.062496,"304,566,816"
TRX,2022-08-27,0.061650,0.062971,0.061241,0.062900,0.062900,"420,606,764"
TRX,2022-08-26,0.065493,0.065600,0.061546,0.061648,0.061648,"580,164,367"
TRX,2022-08-25,0.064856,0.065734,0.064821,0.065502,0.065502,"401,181,549"
TRX,2022-08-24,0.066253,0.066343,0.064838,0.064853,0.064853,"444,387,152"
TRX,2022-08-23,0.065560,0.066696,0.064963,0.066258,0.066258,"478,282,039"
TRX,2022-08-22,0.065982,0.066204,0.064631,0.065560,0.065560,"372,955,310"
WBTC,2022-08-28,"20,035.83","20,109.04","19,858.58","19,989.33","19,989.33","115,622,328"
WBTC,2022-08-27,"20,219.50","20,304.83","19,862.25","20,045.62","20,045.62","200,426,296"
WBTC,2022-08-26,"21,594.54","21,778.05","20,184.12","20,215.69","20,215.69","295,980,263"
WBTC,2022-08-25,"21,414.54","21,763.11","21,393.93","21,594.44","21,594.44","162,120,552"
WBTC,2022-08-24,"21,550.44","21,766.45","21,183.32","21,415.43","21,415.43","202,690,906"
WBTC,2022-08-23,"21,388.08","21,635.59","20,938.19","21,547.21","21,547.21","214,739,081"
WBTC,2022-08-22,"21,553.34","21,553.34","20,916.96","21,388.13","21,388.13","218,175,885"
ETC,2022-08-28,32.95,33.34,31.97,32.49,32.49,"709,722,624"
ETC,2022-08-27,33.89,34.34,32.20,32.99,32.99,"1,000,543,071"
ETC,2022-08-26,37.13,38.15,33.68,33.89,33.89,"1,657,422,977"
ETC,2022-08-25,35.31,37.97,35.31,37.13,37.13,"1,316,217,518"
ETC,2022-08-24,34.30,36.63,33.04,35.31,35.31,"1,125,022,262"
ETC,2022-08-23,34.02,34.61,32.38,34.30,34.30,"912,497,079"
ETC,2022-08-22,33.66,34.01,31.44,34.01,34.01,"859,089,222"
LEO,2022-08-28,5.1469,5.2152,5.1469,5.2101,5.2101,"3,426,131"
LEO,2022-08-27,5.1465,5.2361,5.0873,5.1451,5.1451,"3,530,615"
LEO,2022-08-26,5.1606,5.2711,5.0259,5.1484,5.1484,"3,441,477"
LEO,2022-08-25,5.3120,5.3437,5.1316,5.1603,5.1603,"3,600,643"
LEO,2022-08-24,5.3501,5.3741,5.2201,5.3127,5.3127,"3,444,476"
LEO,2022-08-23,5.0941,5.3524,5.0901,5.3514,5.3514,"3,461,673"
LEO,2022-08-22,5.1104,5.1832,5.0160,5.0927,5.0927,"3,207,863"
NEAR,2022-08-28,3.9165,3.9352,3.8177,3.8831,3.8831,"190,968,688"
NEAR,2022-08-27,3.9275,3.9719,3.8398,3.9165,3.9165,"248,689,034"
NEAR,2022-08-26,4.3243,4.4229,3.9062,3.9274,3.9274,"452,384,947"
NEAR,2022-08-25,4.2723,4.4365,4.2119,4.3255,4.3255,"254,432,076"
NEAR,2022-08-24,4.2988,4.3899,4.1527,4.2717,4.2717,"297,715,898"
NEAR,2022-08-23,4.1227,4.4064,4.0183,4.2999,4.2999,"414,202,845"
NEAR,2022-08-22,4.2272,4.2295,3.9380,4.1225,4.1225,"321,534,300"
LTC,2022-08-28,53.01,55.66,52.72,55.09,55.09,"469,602,848"
LTC,2022-08-27,52.76,53.28,52.12,53.05,53.05,"392,990,718"
LTC,2022-08-26,56.78,57.96,52.51,52.74,52.74,"567,680,603"
LTC,2022-08-25,56.48,57.37,56.09,56.79,56.79,"432,646,387"
LTC,2022-08-24,57.08,57.46,55.83,56.48,56.48,"471,510,182"
LTC,2022-08-23,57.25,57.58,54.28,57.08,57.08,"524,532,444"
LTC,2022-08-22,55.50,57.26,52.52,57.26,57.26,"766,070,930"
LINK,2022-08-28,6.5282,6.6172,6.4460,6.5458,6.5458,"218,796,672"
LINK,2022-08-27,6.4884,6.5964,6.4428,6.5375,6.5375,"289,710,107"
LINK,2022-08-26,7.1334,7.1447,6.4578,6.4865,6.4865,"437,835,378"
LINK,2022-08-25,7.1358,7.3592,7.0339,7.1337,7.1337,"339,331,474"
LINK,2022-08-24,7.2442,7.3346,7.0380,7.1356,7.1356,"313,605,362"
LINK,2022-08-23,7.0352,7.3023,6.8083,7.2449,7.2449,"338,299,201"
LINK,2022-08-22,7.0870,7.0870,6.7111,7.0347,7.0347,"408,080,045"
FTT,2022-08-28,25.78,26.07,25.63,25.87,25.87,"265,211,104"
FTT,2022-08-27,25.95,26.07,25.50,25.80,25.80,"281,599,137"
FTT,2022-08-26,27.96,28.08,25.85,25.96,25.96,"288,373,686"
FTT,2022-08-25,27.56,28.26,27.56,27.97,27.97,"242,736,431"
FTT,2022-08-24,27.79,28.03,27.26,27.56,27.56,"240,868,400"
FTT,2022-08-23,27.72,27.97,26.95,27.79,27.79,"271,248,919"
FTT,2022-08-22,27.72,27.74,26.55,27.72,27.72,"319,620,502"
CRO,2022-08-28,0.120055,0.122318,0.119573,0.121277,0.121277,"13,133,716"
CRO,2022-08-27,0.120319,0.121722,0.118838,0.120253,0.120253,"15,053,356"
CRO,2022-08-26,0.131656,0.131821,0.119882,0.120310,0.120310,"23,059,536"
CRO,2022-08-25,0.128946,0.133318,0.128835,0.131664,0.131664,"17,869,704"
CRO,2022-08-24,0.128790,0.131152,0.126260,0.128995,0.128995,"13,923,471"
CRO,2022-08-23,0.128092,0.129097,0.125354,0.128778,0.128778,"16,092,767"
CRO,2022-08-22,0.127874,0.128085,0.122337,0.128078,0.128078,"19,670,429"
ATOM,2022-08-28,11.15,11.34,10.82,11.00,11.00,"241,227,760"
ATOM,2022-08-27,11.50,11.53,10.73,11.19,11.19,"401,257,836"
ATOM,2022-08-26,12.87,13.04,11.40,11.50,11.50,"575,404,059"
ATOM,2022-08-25,13.01,13.23,12.62,12.87,12.87,"523,253,337"
ATOM,2022-08-24,12.12,13.32,11.63,13.02,13.02,"737,452,278"
ATOM,2022-08-23,11.09,12.28,10.99,12.12,12.12,"534,155,552"
ATOM,2022-08-22,10.64,11.09,10.09,11.08,11.08,"252,756,628"
XLM,2022-08-28,0.105471,0.106324,0.104932,0.105497,0.105497,"88,973,952"
XLM,2022-08-27,0.103809,0.105611,0.102881,0.105548,0.105548,"109,455,837"
XLM,2022-08-26,0.110349,0.113732,0.103237,0.103800,0.103800,"177,849,583"
XLM,2022-08-25,0.109444,0.110887,0.109143,0.110354,0.110354,"98,602,272"
XLM,2022-08-24,0.110796,0.110932,0.108456,0.109439,0.109439,"99,891,183"
XLM,2022-08-23,0.109598,0.111137,0.107539,0.110806,0.110806,"106,370,062"
XLM,2022-08-22,0.111095,0.111095,0.106443,0.109572,0.109572,"106,285,743"
FLOW,2022-08-28,1.8257,1.8401,1.7908,1.8006,1.8006,"39,508,040"
FLOW,2022-08-27,1.8502,1.9059,1.7999,1.8257,1.8257,"45,182,106"
FLOW,2022-08-26,2.1392,2.1392,1.8296,1.8501,1.8501,"74,817,422"
FLOW,2022-08-25,2.1509,2.2143,2.1307,2.1392,2.1392,"41,142,474"
FLOW,2022-08-24,2.1437,2.2284,2.0721,2.1515,2.1515,"59,491,230"
FLOW,2022-08-23,2.1315,2.1647,2.0388,2.1438,2.1438,"54,032,962"
FLOW,2022-08-22,2.1651,2.1726,2.0279,2.1316,2.1316,"74,555,887"
XMR,2022-08-28,144.89,146.88,144.26,146.18,146.18,"83,502,472"
XMR,2022-08-27,142.71,145.72,141.93,145.06,145.06,"87,999,222"
XMR,2022-08-26,154.19,155.24,141.64,142.71,142.71,"114,446,697"
XMR,2022-08-25,150.96,155.33,150.51,154.22,154.22,"81,474,548"
XMR,2022-08-24,154.56,154.79,150.46,150.97,150.97,"103,296,087"
XMR,2022-08-23,153.91,155.78,150.32,154.62,154.62,"104,083,826"
XMR,2022-08-22,154.48,154.67,150.61,153.89,153.89,"100,084,496"
BCH,2022-08-28,115.25,119.53,114.88,117.59,117.59,"233,155,824"
BCH,2022-08-27,116.29,118.13,113.89,115.35,115.35,"268,806,259"
BCH,2022-08-26,130.67,130.67,115.85,116.29,116.29,"335,487,137"
BCH,2022-08-25,131.20,132.39,129.40,130.68,130.68,"265,805,093"
BCH,2022-08-24,133.48,138.12,131.21,131.21,131.21,"382,734,219"
BCH,2022-08-23,122.84,135.32,120.60,133.49,133.49,"446,011,678"
BCH,2022-08-22,119.30,122.91,114.23,122.86,122.86,"296,849,422"
ALGO,2022-08-28,0.288558,0.294832,0.286598,0.292462,0.292462,"51,547,304"
ALGO,2022-08-27,0.282222,0.290151,0.279693,0.289170,0.289170,"65,267,730"
ALGO,2022-08-26,0.307214,0.307396,0.280487,0.282159,0.282159,"106,667,550"
ALGO,2022-08-25,0.302389,0.309499,0.300915,0.307252,0.307252,"71,448,809"
ALGO,2022-08-24,0.307699,0.309009,0.299376,0.302357,0.302357,"69,399,573"
ALGO,2022-08-23,0.303040,0.309019,0.293646,0.307729,0.307729,"70,940,068"
ALGO,2022-08-22,0.306749,0.306803,0.290886,0.303030,0.303030,"72,896,184"
VET,2022-08-28,0.024406,0.024795,0.024228,0.024539,0.024539,"56,474,696"
VET,2022-08-27,0.024416,0.024824,0.024073,0.024447,0.024447,"66,471,047"
VET,2022-08-26,0.026757,0.027169,0.024192,0.024401,0.024401,"98,403,319"
VET,2022-08-25,0.026240,0.027143,0.026238,0.026760,0.026760,"63,649,679"
VET,2022-08-24,0.026447,0.026869,0.025698,0.026239,0.026239,"77,281,580"
VET,2022-08-23,0.026167,0.026651,0.025341,0.026444,0.026444,"81,146,770"
VET,2022-08-22,0.026561,0.026569,0.025039,0.026166,0.026166,"81,680,543"
FIL,2022-08-28,5.8222,5.8761,5.7155,5.8150,5.8150,"156,532,272"
FIL,2022-08-27,5.6474,5.8588,5.6055,5.8308,5.8308,"212,303,548"
FIL,2022-08-26,6.3627,6.3627,5.5990,5.6464,5.6464,"316,005,694"
FIL,2022-08-25,6.2772,6.4819,6.2759,6.3638,6.3638,"209,209,416"
FIL,2022-08-24,6.3755,6.5304,6.1935,6.2764,6.2764,"246,562,839"
FIL,2022-08-23,6.3195,6.4350,6.1314,6.3761,6.3761,"207,326,848"
FIL,2022-08-22,6.4141,6.4152,6.0456,6.3185,6.3185,"232,443,391"
APE,2022-08-28,0.005644,0.005755,0.005619,0.005712,0.005712,-
APE,2022-08-27,0.005364,0.005646,0.005319,0.005643,0.005643,-
APE,2022-08-26,0.005830,0.005841,0.005139,0.005364,0.005364,-
APE,2022-08-25,0.006161,0.006541,0.005369,0.005832,0.005832,-
APE,2022-08-24,0.006123,0.006815,0.006013,0.006161,0.006161,-
APE,2022-08-23,0.005774,0.006924,0.005761,0.006122,0.006122,-
APE,2022-08-22,0.006004,0.006225,0.005705,0.005774,0.005774,-
ICP,2022-08-28,6.2956,6.5410,6.0830,6.5117,6.5117,"96,477,040"
ICP,2022-08-27,5.7382,6.4343,5.6916,6.3034,6.3034,"114,389,752"
ICP,2022-08-26,6.3536,6.3760,5.6689,5.7357,5.7357,"81,432,054"
ICP,2022-08-25,6.4079,6.6460,6.2698,6.3535,6.3535,"61,805,160"
ICP,2022-08-24,6.3828,6.6375,6.2707,6.4078,6.4078,"58,676,908"
ICP,2022-08-23,6.3816,6.4632,6.1516,6.3828,6.3828,"67,809,182"
ICP,2022-08-22,6.4568,6.4586,6.1146,6.3801,6.3801,"49,789,577"
MANA,2022-08-28,0.775201,0.790814,0.771117,0.783400,0.783400,"99,678,920"
MANA,2022-08-27,0.776025,0.780181,0.757882,0.776923,0.776923,"142,492,616"
MANA,2022-08-26,0.839490,0.846435,0.768903,0.776158,0.776158,"192,814,324"
MANA,2022-08-25,0.833175,0.852209,0.826826,0.839541,0.839541,"122,589,504"
MANA,2022-08-24,0.834580,0.855276,0.813190,0.833165,0.833165,"139,347,560"
MANA,2022-08-23,0.831323,0.837454,0.807849,0.834596,0.834596,"162,259,873"
MANA,2022-08-22,0.853273,0.853273,0.804555,0.831232,0.831232,"148,359,518"
XTZ,2022-08-28,1.4612,1.4922,1.4530,1.4778,1.4778,"25,481,482"
XTZ,2022-08-27,1.4798,1.4865,1.4363,1.4637,1.4637,"37,226,135"
XTZ,2022-08-26,1.6686,1.6700,1.4690,1.4795,1.4795,"57,733,861"
XTZ,2022-08-25,1.6025,1.6761,1.6004,1.6686,1.6686,"47,201,510"
XTZ,2022-08-24,1.5935,1.6388,1.5579,1.6025,1.6025,"45,329,633"
XTZ,2022-08-23,1.5888,1.6032,1.5409,1.5936,1.5936,"35,842,477"
XTZ,2022-08-22,1.6308,1.6327,1.5272,1.5887,1.5887,"45,371,281"
HBAR,2022-08-28,0.062863,0.065065,0.062502,0.064634,0.064634,"19,132,844"
HBAR,2022-08-27,0.062577,0.063662,0.062014,0.062931,0.062931,"20,313,872"
HBAR,2022-08-26,0.069682,0.069682,0.062055,0.062573,0.062573,"47,540,562"
HBAR,2022-08-25,0.067494,0.069712,0.067359,0.069618,0.069618,"31,716,167"
HBAR,2022-08-24,0.067073,0.069220,0.065298,0.067501,0.067501,"31,954,195"
HBAR,2022-08-23,0.066409,0.067349,0.064392,0.067078,0.067078,"16,203,211"
HBAR,2022-08-22,0.069300,0.070245,0.064181,0.066411,0.066411,"25,730,339"
SAND,2022-08-28,0.964541,0.978135,0.953808,0.966725,0.966725,"155,108,272"
SAND,2022-08-27,0.957128,0.969951,0.940338,0.966507,0.966507,"213,137,590"
SAND,2022-08-26,1.050974,1.054639,0.951546,0.957127,0.957127,"338,133,942"
SAND,2022-08-25,1.046062,1.070891,1.035765,1.051183,1.051183,"224,455,086"
SAND,2022-08-24,1.067588,1.071710,1.030131,1.045914,1.045914,"246,148,864"
SAND,2022-08-23,1.051664,1.073769,1.019516,1.067481,1.067481,"252,788,598"
SAND,2022-08-22,1.072152,1.072186,1.013551,1.051669,1.051669,"350,656,719"
THETA,2022-08-28,1.1268,1.1501,1.1197,1.1376,1.1376,"25,223,976"
THETA,2022-08-27,1.1498,1.1564,1.1068,1.1261,1.1261,"36,294,031"
THETA,2022-08-26,1.2634,1.2989,1.1414,1.1491,1.1491,"87,312,111"
THETA,2022-08-25,1.2259,1.2888,1.2255,1.2637,1.2637,"34,567,195"
THETA,2022-08-24,1.2357,1.2570,1.1968,1.2258,1.2258,"29,755,078"
THETA,2022-08-23,1.2191,1.2404,1.1743,1.2358,1.2358,"24,609,667"
THETA,2022-08-22,1.2293,1.2298,1.1555,1.2196,1.2196,"27,919,688"
AXS,2022-08-28,13.84,13.95,13.59,13.76,13.76,"83,184,504"
AXS,2022-08-27,13.29,13.93,13.04,13.85,13.85,"96,179,852"
AXS,2022-08-26,14.71,14.86,13.15,13.28,13.28,"126,698,433"
AXS,2022-08-25,14.55,14.95,14.46,14.71,14.71,"79,952,989"
AXS,2022-08-24,14.68,14.95,14.24,14.55,14.55,"106,839,212"
AXS,2022-08-23,14.25,14.82,13.75,14.68,14.68,"126,704,079"
AXS,2022-08-22,14.47,14.47,13.53,14.25,14.25,"102,903,159"
AAVE,2022-08-28,82.13,83.30,80.78,82.53,82.53,"103,922,344"
AAVE,2022-08-27,82.75,83.32,80.70,82.08,82.08,"157,609,358"
AAVE,2022-08-26,93.43,93.60,82.31,82.76,82.76,"234,525,343"
AAVE,2022-08-25,88.55,95.47,88.05,93.43,93.43,"204,750,158"
AAVE,2022-08-24,89.40,91.50,87.02,88.56,88.56,"168,189,693"
AAVE,2022-08-23,88.37,90.83,85.45,89.40,89.40,"219,832,625"
AAVE,2022-08-22,85.99,88.33,82.24,88.33,88.33,"186,718,602"
EGLD,2022-08-28,51.84,52.71,51.33,51.83,51.83,"27,587,414"
EGLD,2022-08-27,51.81,53.07,50.94,51.95,51.95,"41,751,693"
EGLD,2022-08-26,57.37,59.02,51.45,51.80,51.80,"87,077,318"
EGLD,2022-08-25,55.12,57.88,55.11,57.39,57.39,"49,574,042"
EGLD,2022-08-24,54.01,56.35,52.84,55.12,55.12,"68,467,218"
EGLD,2022-08-23,53.96,54.54,52.41,54.00,54.00,"75,406,406"
EGLD,2022-08-22,54.70,55.61,52.36,53.96,53.96,"35,280,973"
QNT,2022-08-28,94.20,98.80,93.55,96.32,96.32,"29,728,764"
QNT,2022-08-27,98.16,100.03,93.59,94.23,94.23,"29,808,217"
QNT,2022-08-26,106.88,107.02,97.75,98.19,98.19,"33,054,554"
QNT,2022-08-25,108.12,111.50,105.86,106.91,106.91,"24,021,826"
QNT,2022-08-24,109.91,112.01,108.08,108.10,108.10,"26,047,670"
QNT,2022-08-23,107.22,111.88,104.94,109.91,109.91,"32,180,411"
QNT,2022-08-22,111.03,112.92,104.27,107.14,107.14,"29,181,474"
EOS,2022-08-28,1.5361,1.5628,1.4819,1.5058,1.5058,"350,315,488"
EOS,2022-08-27,1.5413,1.5534,1.4783,1.5408,1.5408,"438,058,434"
EOS,2022-08-26,1.7395,1.7664,1.5293,1.5404,1.5404,"749,280,196"
EOS,2022-08-25,1.7762,1.7842,1.6635,1.7400,1.7400,"660,555,401"
EOS,2022-08-24,1.8069,1.8069,1.6872,1.7759,1.7759,"699,917,803"
EOS,2022-08-23,1.8415,1.8772,1.7154,1.8070,1.8070,"1,111,952,734"
EOS,2022-08-22,1.5681,1.8899,1.4757,1.8414,1.8414,"1,364,405,187"
TUSD,2022-08-28,1.000072,1.000946,0.999023,0.999903,0.999903,"172,957,296"
TUSD,2022-08-27,1.000119,1.001590,0.998957,1.000206,1.000206,"200,515,907"
TUSD,2022-08-26,0.999981,1.001872,0.999171,1.000243,1.000243,"432,150,892"
TUSD,2022-08-25,1.000220,1.000992,0.999523,1.000012,1.000012,"202,826,467"
TUSD,2022-08-24,1.000181,1.000885,0.999554,1.000268,1.000268,"206,211,899"
TUSD,2022-08-23,1.000538,1.002072,0.999642,1.000236,1.000236,"185,516,330"
TUSD,2022-08-22,1.000029,1.001689,0.999477,1.000567,1.000567,"225,865,558"
BSV,2022-08-28,52.50,53.73,52.04,53.21,53.21,"83,210,728"
